name,playtime,kills,deaths,kdr,flags_captured,flags_recovered,flags_stolen,time_with_flag,damage_dealt,damage_received,hp_restored
Raging_,0.038,23.0,10.0,2.3,1.0,2.0,3.0,36.0,1853.278,932.498,0.0
Rhodes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sayan,0.021,14.0,38.0,0.368,0.0,3.0,6.0,92.0,2381.842,2597.096,0.0
Scarowinds,0.021,33.0,15.0,2.2,1.0,3.0,6.0,182.0,1748.082,1520.017,0.0
Scoundrel,0.006,6.0,6.0,1.0,0.0,1.0,1.0,2.0,460.5,442.543,0.0
SirLeo,0.053,101.0,44.0,2.295,2.0,0.0,6.0,111.0,4682.722,4887.04,0.0
syo,0.131,139.0,142.0,0.979,0.0,11.0,15.0,54.0,10629.791,12152.137,0.0
TheNameIsSam,0.044,42.0,67.0,0.627,0.0,0.0,1.0,3.0,4068.859,4513.555,0.0
Trenny,0.042,47.0,46.0,1.022,0.0,2.0,0.0,0.0,4344.705,3902.504,0.0
Bath_Maintenance,0.031,24.0,20.0,1.2,0.0,2.0,3.0,158.0,2084.028,2402.747,0.0
duolingos,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Glaze111,1.181,1339.0,1095.0,1.223,0.0,141.0,41.0,271.0,98291.988,102662.283,0.0
Hannah__exe,0.001,3.0,1.0,3.0,0.0,0.0,0.0,0.0,104.154,82.954,0.0
Hauntster,0.001,1.0,1.0,1.0,0.0,0.0,0.0,0.0,31.76,44.092,0.0
j0nii_,0.005,2.0,5.0,0.4,0.0,0.0,0.0,20.0,324.19,338.78,0.0
kadeisawesome4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LazyLinni,0.001,0.0,1.0,0.0,0.0,0.0,1.0,6.0,17.5,40.07,0.0
luvthat,0.007,4.0,1.0,4.0,0.0,0.0,0.0,0.0,328.402,389.094,0.0
mimisberry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.2,38.399,0.0
Nurth,0.009,7.0,14.0,0.5,0.0,0.0,0.0,0.0,821.129,1332.876,0.0
WaddlingAround,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,23.5,30.796,0.0
X_X_X_X,0.022,29.0,30.0,0.967,0.0,0.0,6.0,41.0,1050.659,1800.45,0.0
__Hapi,0.001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,1.0,0.0
2OO8,0.001,1.0,1.0,1.0,0.0,0.0,0.0,0.0,60.0,67.495,0.0
APliterature,0.124,179.0,107.0,1.673,0.0,8.0,3.0,114.0,11225.537,10734.932,0.0
Azol,0.247,309.0,266.0,1.162,1.0,6.0,54.0,1104.0,22763.903,22205.369,0.0
BM5,0.014,8.0,17.0,0.471,0.0,0.0,0.0,0.0,805.652,1103.291,0.0
Boarder96,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bofbofbofbof,0.117,121.0,118.0,1.025,2.0,5.0,16.0,331.0,8827.829,8387.049,0.0
Bowser_Jr,0.001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.719,33.75,0.0
caligraph,0.059,106.0,38.0,2.789,0.0,15.0,2.0,7.0,9087.386,5615.682,0.0
Cego,0.256,283.0,191.0,1.482,0.0,23.0,6.0,157.0,26595.752,19992.954,0.0
chickdee,0.004,3.0,6.0,0.5,0.0,0.0,0.0,0.0,319.098,554.831,0.0
Choowie,0.012,4.0,2.0,2.0,0.0,0.0,0.0,0.0,258.781,134.799,0.0
Exeadra,0.051,20.0,40.0,0.5,1.0,1.0,5.0,64.0,1758.609,3001.37,0.0
Larh,0.056,11.0,18.0,0.611,0.0,0.0,0.0,0.0,1821.66,1344.991,0.0
LeUniCow,0.096,59.0,63.0,0.937,2.0,1.0,12.0,292.0,3968.337,4836.521,0.0
