name,playtime,kills,deaths,kdr,flags_captured,flags_recovered,flags_stolen,time_with_flag,damage_dealt,damage_received,hp_restored
Chactation,0.064,121.0,118.0,1.025,0.0,9.0,2.0,9.0,2688.412,2762.508,0.0
ilosthegame,0.769,1282.0,1469.0,0.873,3.0,165.0,2.0,41.0,33805.927,36640.064,0.0
Krabzz,0.011,14.0,8.0,1.75,0.0,2.0,0.0,0.0,313.775,248.318,0.0
Miskey,0.659,989.0,1399.0,0.707,9.0,155.0,22.0,832.0,27095.94,32224.441,0.0
Multack,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Orangebreadeduck,0.409,739.0,952.0,0.776,0.0,64.0,5.0,66.0,22884.546,22169.68,0.0
pixelmonlover,0.002,6.0,11.0,0.545,0.0,0.0,0.0,0.0,112.099,202.38,0.0
Rejeqted,0.234,474.0,520.0,0.912,2.0,33.0,5.0,70.0,12910.636,12287.367,0.0
Salty_Ivan,0.008,14.0,17.0,0.824,0.0,1.0,2.0,2.0,364.52,349.227,0.0
Scerpa,2.292,3668.0,4046.0,0.907,2.0,641.0,31.0,294.0,93674.325,96195.312,0.0
Sherisse,0.387,467.0,784.0,0.596,2.0,89.0,15.0,159.0,14815.933,19336.062,0.0
So0n,0.011,15.0,19.0,0.789,0.0,1.0,0.0,0.0,350.009,372.611,0.0
Squantonias,0.076,94.0,198.0,0.475,0.0,15.0,1.0,6.0,2420.218,4407.656,0.0
Sycicys,0.153,203.0,288.0,0.705,0.0,30.0,14.0,155.0,5606.338,6553.929,0.0
Trebr,1.531,3235.0,2911.0,1.111,6.0,356.0,42.0,589.0,90059.308,70708.688,0.0
Trenny,0.058,118.0,139.0,0.849,0.0,32.0,2.0,12.0,4020.804,3301.094,0.0
CollegeDegree,0.681,1704.0,1699.0,1.003,1.0,158.0,12.0,94.0,51665.366,42171.278,0.0
Colorr,0.023,30.0,41.0,0.732,0.0,1.0,2.0,154.0,674.329,945.818,0.0
colorswitch,0.393,965.0,929.0,1.039,1.0,125.0,13.0,206.0,26527.247,24115.196,0.0
crrme,1.553,1928.0,4623.0,0.417,7.0,449.0,15.0,331.0,47894.736,104906.308,0.0
FreeJames,0.042,102.0,82.0,1.244,0.0,20.0,5.0,29.0,3154.391,1924.89,0.0
iFlaze,0.084,201.0,190.0,1.058,0.0,24.0,6.0,74.0,6251.865,4675.181,0.0
ItalianPenguin,0.032,30.0,75.0,0.4,0.0,12.0,4.0,30.0,1001.563,1717.502,0.0
Kryzzl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LazyNemo,0.001,1.0,2.0,0.5,0.0,0.0,0.0,0.0,41.0,63.149,0.0
R4ve,0.023,35.0,41.0,0.854,4.0,2.0,10.0,325.0,816.249,835.905,0.0
Ringwrather,0.089,182.0,251.0,0.725,0.0,30.0,1.0,0.0,5311.373,6152.139,0.0
scapezar,0.013,19.0,30.0,0.633,0.0,2.0,0.0,0.0,453.27,598.358,0.0
Sytrisse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
talismax,0.027,64.0,69.0,0.928,0.0,2.0,0.0,0.0,1484.479,1576.042,0.0
TheFatalBest,0.057,96.0,102.0,0.941,1.0,10.0,4.0,40.0,2664.259,2448.37,0.0
TheFatalTiger,0.777,1044.0,1340.0,0.779,6.0,143.0,17.0,350.0,29120.531,30659.499,0.0
wulfi98,0.278,476.0,605.0,0.787,2.0,84.0,1.0,18.0,13808.562,13246.211,0.0
Yamiiiii,1.444,2834.0,2704.0,1.048,0.0,263.0,2.0,7.0,90961.783,67116.419,0.0
Z_Cray,0.144,294.0,326.0,0.902,0.0,19.0,3.0,15.0,8203.194,7959.037,0.0
