name,kit_type,playtime,kills,deaths,damage_dealt,damage_received,flags_captured,flags_recovered,flags_stolen,drops,time_with_flag,hp_restored
cupcaik_,MEDIC,990.0,17.0,25.0,834.39,2316.341,0.0,0.0,0.0,0.0,0.0,523.0
cupcaik_,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cupcaik_,MEDIC,1201.0,18.0,15.0,531.854,1672.103,0.0,1.0,0.0,2.0,30.0,320.0
cupcaik_,MEDIC,1160.0,18.0,14.0,598.147,1652.845,0.0,1.0,0.0,0.0,0.0,783.0
cupcaik_,CHEMIST,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cupcaik_,HEAVY,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cupcaik_,MEDIC,120.0,2.0,4.0,89.499,220.049,0.0,0.0,0.0,0.0,0.0,40.0
cupcaik_,HEAVY,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cupcaik_,SOLDIER,742.0,20.0,17.0,824.748,1418.809,1.0,0.0,3.0,3.0,72.0,0.0
cupcaik_,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cupcaik_,MEDIC,1037.0,21.0,19.0,525.66,2289.193,0.0,0.0,0.0,1.0,9.0,589.0
cupcaik_,MEDIC,1201.0,37.0,28.0,989.449,3495.419,0.0,1.0,1.0,1.0,1.0,673.0
cupcaik_,MEDIC,1201.0,24.0,20.0,1011.589,2910.847,0.0,0.0,0.0,0.0,0.0,947.0
daaphne,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
daaphne,MEDIC,1201.0,10.0,3.0,502.231,804.687,0.0,0.0,0.0,0.0,0.0,1958.0
daaphne,MEDIC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
daveeeeeeeee,HEAVY,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
daveeeeeeeee,CHEMIST,628.0,12.0,10.0,675.844,1023.116,0.0,0.0,1.0,1.0,4.0,0.0
daveeeeeeeee,ARCHER,39.0,0.0,1.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
daveeeeeeeee,NINJA,176.0,1.0,5.0,386.951,162.649,0.0,0.0,0.0,0.0,0.0,0.0
daveeeeeeeee,ENGINEER,200.0,1.0,5.0,154.0,397.032,0.0,0.0,0.0,0.0,0.0,0.0
daveeeeeeeee,NINJA,191.0,1.0,10.0,429.399,212.999,0.0,0.0,0.0,0.0,0.0,0.0
daveeeeeeeee,SCOUT,1009.0,15.0,31.0,1429.652,1330.051,0.0,1.0,2.0,2.0,10.0,0.0
daveeeeeeeee,NINJA,81.0,0.0,3.0,116.199,102.599,0.0,0.0,0.0,0.0,0.0,0.0
daveeeeeeeee,CHEMIST,906.0,14.0,20.0,1084.455,2202.326,0.0,0.0,3.0,3.0,3.0,0.0
daveeeeeeeee,NECRO,614.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
daveeeeeeeee,HEAVY,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
daveeeeeeeee,NINJA,445.0,8.0,19.0,923.065,490.4,0.0,1.0,0.0,0.0,0.0,0.0
daveeeeeeeee,MEDIC,209.0,3.0,2.0,210.233,201.519,0.0,0.0,0.0,0.0,0.0,179.0
daveeeeeeeee,SCOUT,527.0,5.0,22.0,495.353,811.217,0.0,0.0,0.0,0.0,0.0,0.0
daveeeeeeeee,CHEMIST,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
daveeeeeeeee,NINJA,73.0,1.0,1.0,40.149,33.0,0.0,0.0,0.0,0.0,0.0,0.0
daveeeeeeeee,CHEMIST,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
daveeeeeeeee,SCOUT,61.0,1.0,2.0,49.75,74.09,0.0,0.0,0.0,0.0,0.0,0.0
daveeeeeeeee,MEDIC,1043.0,9.0,6.0,564.825,722.898,0.0,2.0,0.0,0.0,0.0,1474.0
daveeeeeeeee,MEDIC,895.0,7.0,3.0,527.596,882.408,1.0,2.0,0.0,0.0,13.0,1275.0
daveeeeeeeee,NINJA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
daveeeeeeeee,HEAVY,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
daveeeeeeeee,SOLDIER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
daveeeeeeeee,SCOUT,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
daveeeeeeeee,ARCHER,292.0,7.0,6.0,334.739,379.985,0.0,0.0,0.0,0.0,0.0,0.0
daveeeeeeeee,HEAVY,280.0,1.0,5.0,725.605,692.994,0.0,0.0,0.0,0.0,0.0,0.0
daveeeeeeeee,MEDIC,832.0,3.0,2.0,504.969,577.224,0.0,1.0,0.0,0.0,0.0,1442.0
daveeeeeeeee,SCOUT,62.0,1.0,2.0,66.771,21.096,0.0,0.0,0.0,0.0,0.0,0.0
daveeeeeeeee,CHEMIST,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
daveeeeeeeee,MEDIC,1105.0,5.0,4.0,421.589,586.28,0.0,0.0,0.0,0.0,0.0,2316.0
daveeeeeeeee,CHEMIST,95.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
daveeeeeeeee,MEDIC,499.0,5.0,6.0,316.698,317.85,0.0,1.0,0.0,0.0,0.0,990.0
daveeeeeeeee,CHEMIST,91.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
daveeeeeeeee,SCOUT,610.0,4.0,15.0,788.906,752.193,0.0,4.0,0.0,0.0,0.0,0.0
deeg_,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deeg_,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deeg_,CHEMIST,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deeg_,MEDIC,956.0,9.0,0.0,529.977,430.05,0.0,1.0,0.0,0.0,0.0,1827.0
deeg_,ASSASSIN,213.0,2.0,5.0,75.329,100.664,0.0,0.0,0.0,0.0,0.0,0.0
deeg_,MEDIC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
diamondleague,HEAVY,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
diamondleague,MAGE,442.0,3.0,7.0,309.0,346.206,0.0,0.0,0.0,0.0,0.0,0.0
diamondleague,SCOUT,755.0,1.0,18.0,231.089,555.872,0.0,0.0,1.0,1.0,1.0,0.0
diamondleague,SCOUT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
diamondleague,MEDIC,1201.0,3.0,2.0,160.202,320.87,0.0,1.0,0.0,0.0,0.0,1555.0
diamondleague,MEDIC,773.0,2.0,2.0,264.006,296.536,0.0,0.0,0.0,0.0,0.0,884.0
diamondleague,SCOUT,185.0,0.0,3.0,39.5,104.179,0.0,0.0,1.0,1.0,1.0,0.0
diamondleague,NINJA,29.0,0.0,2.0,24.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
diamondleague,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
diamondleague,MAGE,971.0,5.0,14.0,623.393,708.578,0.0,0.0,0.0,0.0,0.0,0.0
diamondleague,NINJA,99.0,0.0,3.0,127.399,82.399,0.0,0.0,0.0,0.0,0.0,0.0
diamondleague,SCOUT,130.0,1.0,2.0,0.0,26.35,0.0,0.0,0.0,0.0,0.0,0.0
diamondleague,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
diamondleague,MAGE,881.0,10.0,10.0,838.539,736.552,0.0,0.0,0.0,0.0,0.0,0.0
diamondleague,NINJA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
diamondleague,SCOUT,271.0,0.0,9.0,57.0,368.597,0.0,0.0,0.0,0.0,0.0,0.0
diamondleague,CHEMIST,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
diamondleague,MAGE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dicaprio2,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dicaprio2,SOLDIER,1201.0,3.0,19.0,570.522,1828.367,0.0,0.0,3.0,3.0,43.0,0.0
dicaprio2,SOLDIER,562.0,3.0,13.0,241.543,1050.609,0.0,0.0,1.0,1.0,0.0,0.0
dicaprio2,HEAVY,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dicaprio2,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
doodleberry7,HEAVY,666.0,18.0,12.0,2621.752,1967.726,0.0,0.0,1.0,1.0,22.0,0.0
doodleberry7,NINJA,385.0,9.0,8.0,643.351,250.699,0.0,1.0,0.0,0.0,0.0,0.0
doodleberry7,NINJA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
doodleberry7,SOLDIER,899.0,36.0,1.0,3221.257,872.449,0.0,9.0,0.0,0.0,0.0,0.0
doodleberry7,HEAVY,252.0,4.0,5.0,737.715,707.9,0.0,0.0,0.0,0.0,0.0,0.0
doodleberry7,NINJA,948.0,9.0,45.0,2361.201,1187.599,0.0,2.0,0.0,0.0,0.0,0.0
doodleberry7,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
doodleberry7,NINJA,944.0,22.0,43.0,2350.452,1078.5,0.0,3.0,0.0,0.0,0.0,0.0
doodleberry7,SOLDIER,256.0,5.0,3.0,434.021,450.999,0.0,0.0,0.0,0.0,0.0,0.0
doodleberry7,NINJA,810.0,12.0,43.0,2552.931,1003.25,0.0,5.0,0.0,0.0,0.0,0.0
doodleberry7,SOLDIER,56.0,1.0,1.0,165.646,99.0,0.0,0.0,0.0,0.0,0.0,0.0
doodleberry7,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
doodleberry7,CHEMIST,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
doodleberry7,NINJA,914.0,14.0,45.0,2912.595,1282.75,0.0,6.0,0.0,0.0,0.0,0.0
doodleberry7,SOLDIER,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
doodleberry7,NINJA,1128.0,16.0,57.0,3003.501,1312.05,0.0,6.0,0.0,0.0,0.0,0.0
doodleberry7,CHEMIST,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
doubts,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
doubts,NINJA,1095.0,22.0,54.0,2614.865,1266.35,0.0,1.0,0.0,0.0,0.0,0.0
doubts,SOLDIER,105.0,2.0,2.0,74.019,65.349,0.0,0.0,0.0,0.0,0.0,0.0
doubts,NINJA,1201.0,20.0,55.0,2925.064,1272.475,0.0,3.0,0.0,0.0,0.0,0.0
doubts,NINJA,1030.0,12.0,50.0,2022.502,1133.625,0.0,7.0,0.0,0.0,0.0,0.0
doubts,SOLDIER,170.0,0.0,2.0,192.64,294.109,0.0,1.0,0.0,0.0,0.0,0.0
ducksfan101,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ducksfan101,SOLDIER,944.0,21.0,13.0,1288.113,1432.422,1.0,0.0,6.0,5.0,109.0,0.0
ducksfan101,NINJA,256.0,10.0,11.0,840.179,382.0,0.0,0.0,0.0,1.0,1.0,0.0
ducksfan101,SOLDIER,308.0,3.0,4.0,469.975,504.73,0.0,0.0,1.0,1.0,26.0,0.0
ducksfan101,NINJA,216.0,1.0,8.0,278.21,208.0,1.0,0.0,1.0,0.0,8.0,0.0
ducksfan101,HEAVY,349.0,12.0,5.0,840.486,932.79,1.0,0.0,3.0,2.0,70.0,0.0
ducksfan101,CHEMIST,139.0,2.0,4.0,66.882,180.653,0.0,0.0,0.0,0.0,0.0,0.0
ducksfan101,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ducksfan101,MEDIC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ducksfan101,SOLDIER,955.0,21.0,19.0,1220.809,1296.338,0.0,1.0,4.0,5.0,18.0,0.0
ducksfan101,SOLDIER,1042.0,19.0,19.0,945.237,1695.422,1.0,1.0,8.0,8.0,118.0,0.0
ducksfan101,NINJA,95.0,2.0,2.0,134.537,105.6,0.0,0.0,1.0,1.0,9.0,0.0
eeyore6,HEAVY,677.0,8.0,7.0,1253.074,1128.99,0.0,0.0,0.0,0.0,0.0,0.0
eeyore6,MEDIC,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eeyore6,NINJA,369.0,3.0,12.0,472.894,317.0,0.0,0.0,0.0,0.0,0.0,0.0
eeyore6,HEAVY,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eeyore6,NINJA,892.0,14.0,19.0,2343.18,656.35,0.0,4.0,0.0,0.0,0.0,0.0
eeyore6,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eeyore6,MEDIC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eeyore6,SOLDIER,879.0,17.0,2.0,1594.718,353.73,0.0,4.0,0.0,0.0,0.0,0.0
eeyore6,NINJA,289.0,4.0,8.0,431.962,238.0,0.0,0.0,0.0,0.0,0.0,0.0
eeyore6,CHEMIST,31.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eeyore6,NINJA,768.0,18.0,33.0,1588.599,832.1,0.0,1.0,0.0,0.0,0.0,0.0
eeyore6,MEDIC,98.0,0.0,1.0,42.75,2.0,0.0,1.0,0.0,0.0,0.0,212.0
elovie,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
elovie,CHEMIST,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
elovie,ASSASSIN,1191.0,37.0,44.0,934.627,1064.634,0.0,3.0,0.0,0.0,0.0,0.0
elovie,ASSASSIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
epislen,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
epislen,MEDIC,995.0,30.0,24.0,1068.553,2771.155,0.0,0.0,0.0,0.0,0.0,557.0
epislen,MEDIC,1201.0,46.0,33.0,1435.193,3369.141,0.0,0.0,1.0,1.0,12.0,565.0
epislen,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
epislen,MEDIC,1201.0,16.0,12.0,1110.756,2027.965,0.0,0.0,0.0,1.0,1.0,659.0
epislen,MEDIC,1201.0,20.0,21.0,711.891,2496.403,0.0,1.0,1.0,1.0,5.0,628.0
epislen,MEDIC,1201.0,11.0,14.0,806.995,1954.856,0.0,1.0,1.0,1.0,5.0,226.0
epislen,HEAVY,1201.0,40.0,34.0,1948.667,3139.499,0.0,0.0,4.0,4.0,23.0,0.0
epislen,HEAVY,1201.0,46.0,22.0,1861.074,2532.282,0.0,0.0,0.0,0.0,0.0,0.0
epislen,HEAVY,1201.0,40.0,34.0,1948.667,3139.499,0.0,0.0,4.0,4.0,23.0,0.0
epislen,HEAVY,1063.0,42.0,22.0,1677.096,2796.384,0.0,0.0,3.0,3.0,19.0,0.0
equilibrium,NINJA,311.0,12.0,12.0,649.57,306.825,0.0,0.0,0.0,0.0,0.0,0.0
equilibrium,SOLDIER,658.0,14.0,14.0,414.532,1262.424,0.0,0.0,2.0,3.0,102.0,0.0
equilibrium,HEAVY,108.0,1.0,3.0,153.599,186.825,0.0,0.0,0.0,0.0,0.0,0.0
equilibrium,ENGINEER,54.0,0.0,2.0,12.5,77.826,0.0,0.0,1.0,1.0,5.0,0.0
equilibrium,CHEMIST,67.0,1.0,2.0,155.95,114.149,0.0,0.0,0.0,0.0,0.0,0.0
equilibrium,HEAVY,848.0,20.0,19.0,1281.679,1868.644,0.0,1.0,4.0,4.0,28.0,0.0
equilibrium,NINJA,314.0,4.0,13.0,456.633,287.0,0.0,0.0,0.0,0.0,0.0,0.0
equilibrium,CHEMIST,38.0,1.0,0.0,5.0,15.599,0.0,0.0,0.0,0.0,0.0,0.0
equilibrium,NINJA,311.0,12.0,12.0,649.57,306.825,0.0,0.0,0.0,0.0,0.0,0.0
equilibrium,SOLDIER,658.0,14.0,14.0,414.532,1262.424,0.0,0.0,2.0,3.0,102.0,0.0
equilibrium,HEAVY,108.0,1.0,3.0,153.599,186.825,0.0,0.0,0.0,0.0,0.0,0.0
equilibrium,ENGINEER,54.0,0.0,2.0,12.5,77.826,0.0,0.0,1.0,1.0,5.0,0.0
equilibrium,CHEMIST,67.0,1.0,2.0,155.95,114.149,0.0,0.0,0.0,0.0,0.0,0.0
equilibrium,NINJA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
esoffron,HEAVY,49.0,1.0,1.0,122.911,214.51,0.0,0.0,0.0,0.0,0.0,0.0
esoffron,CHEMIST,970.0,14.0,26.0,898.97,2799.545,2.0,0.0,9.0,8.0,201.0,0.0
esoffron,NINJA,51.0,1.0,1.0,58.75,41.0,0.0,0.0,0.0,0.0,0.0,0.0
esoffron,SOLDIER,48.0,0.0,1.0,62.7,113.199,0.0,0.0,0.0,0.0,0.0,0.0
esoffron,MEDIC,80.0,1.0,4.0,98.75,363.459,0.0,0.0,1.0,1.0,1.0,4.0
esoffron,CHEMIST,782.0,20.0,16.0,1000.403,1917.278,1.0,0.0,7.0,7.0,63.0,0.0
esoffron,NINJA,215.0,1.0,7.0,323.156,250.25,0.0,0.0,2.0,2.0,15.0,0.0
esoffron,ELF,112.0,1.0,3.0,42.26,86.885,0.0,0.0,0.0,0.0,0.0,0.0
esoffron,NECRO,90.0,6.0,1.0,166.26,176.749,0.0,0.0,0.0,0.0,0.0,0.0
esoffron,NECRO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
esoffron,CHEMIST,824.0,10.0,15.0,929.625,1665.315,1.0,0.0,6.0,5.0,72.0,0.0
esoffron,HEAVY,190.0,4.0,1.0,109.599,413.663,1.0,0.0,0.0,0.0,105.0,0.0
esoffron,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
esoffron,CHEMIST,701.0,10.0,14.0,619.959,1700.002,0.0,0.0,6.0,6.0,26.0,0.0
esoffron,NINJA,117.0,0.0,7.0,102.1,142.0,0.0,0.0,0.0,0.0,0.0,0.0
esoffron,SOLDIER,217.0,3.0,5.0,119.35,395.072,0.0,0.0,1.0,1.0,4.0,0.0
esoffron,CHEMIST,331.0,4.0,12.0,312.569,701.688,0.0,0.0,0.0,0.0,0.0,0.0
esoffron,ELF,557.0,7.0,14.0,242.199,1160.16,0.0,0.0,3.0,3.0,14.0,0.0
esoffron,NINJA,254.0,5.0,11.0,319.87,308.5,0.0,0.0,0.0,0.0,0.0,0.0
esoffron,HEAVY,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
esoffron,SOLDIER,54.0,0.0,1.0,22.75,101.959,0.0,0.0,0.0,0.0,0.0,0.0
esoffron,NINJA,169.0,4.0,5.0,218.019,137.1,0.0,0.0,1.0,1.0,7.0,0.0
esoffron,ELF,784.0,6.0,15.0,463.704,1561.454,0.0,0.0,6.0,5.0,121.0,0.0
esoffron,HEAVY,239.0,1.0,5.0,527.109,780.339,0.0,0.0,0.0,0.0,0.0,0.0
esoffron,NECRO,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
esoffron,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
esoffron,ELF,861.0,6.0,19.0,509.485,1481.427,1.0,0.0,7.0,6.0,173.0,0.0
esoffron,NINJA,94.0,6.0,3.0,300.474,130.75,0.0,0.0,0.0,0.0,0.0,0.0
esoffron,NINJA,32.0,0.0,1.0,19.25,28.25,0.0,0.0,0.0,0.0,0.0,0.0
esoffron,ELF,59.0,0.0,0.0,0.0,36.373,0.0,0.0,0.0,0.0,0.0,0.0
esoffron,CHEMIST,121.0,6.0,3.0,287.796,346.728,0.0,0.0,1.0,1.0,2.0,0.0
exeadra,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exeadra,NINJA,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exeadra,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exeadra,CHEMIST,900.0,7.0,12.0,669.694,1403.591,1.0,0.0,2.0,2.0,258.0,0.0
exeadra,ENGINEER,88.0,0.0,0.0,40.2,62.258,1.0,0.0,1.0,0.0,46.0,0.0
exeadra,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exeadra,CHEMIST,787.0,29.0,23.0,1074.297,1659.876,1.0,0.0,1.0,0.0,36.0,0.0
exeadra,CHEMIST,641.0,27.0,14.0,889.512,1624.764,0.0,0.0,3.0,3.0,19.0,0.0
exeadra,SCOUT,62.0,1.0,2.0,12.0,76.863,0.0,0.0,1.0,1.0,8.0,0.0
exeadra,SOLDIER,42.0,1.0,1.0,27.25,115.899,0.0,0.0,1.0,1.0,6.0,0.0
exeadra,NINJA,34.0,1.0,2.0,96.5,44.0,0.0,0.0,0.0,0.0,0.0,0.0
f1brown,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f1brown,ARCHER,231.0,6.0,6.0,136.0,172.25,0.0,0.0,0.0,0.0,0.0,0.0
f1brown,ARCHER,990.0,16.0,15.0,566.162,1120.803,0.0,0.0,0.0,0.0,0.0,0.0
f1brown,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f1brown,ARCHER,899.0,20.0,18.0,574.474,1123.02,0.0,0.0,0.0,0.0,0.0,0.0
f1brown,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f1brown,ARCHER,1201.0,22.0,31.0,890.892,2284.711,0.0,0.0,0.0,0.0,0.0,0.0
f1brown,ARCHER,1201.0,24.0,23.0,794.465,1714.063,0.0,0.0,0.0,0.0,0.0,0.0
f1brown,ARCHER,1014.0,12.0,16.0,393.564,1015.703,0.0,0.0,0.0,0.0,0.0,0.0
fella001,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fella001,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fella001,SOLDIER,990.0,20.0,30.0,1042.436,2414.155,0.0,0.0,7.0,7.0,124.0,0.0
fella001,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fella001,SOLDIER,605.0,2.0,8.0,656.567,789.0,0.0,0.0,2.0,2.0,4.0,0.0
fella001,ASSASSIN,447.0,10.0,18.0,193.411,397.65,0.0,0.0,0.0,0.0,0.0,0.0
fella001,SOLDIER,899.0,10.0,35.0,661.6,1950.301,0.0,0.0,11.0,11.0,56.0,0.0
fella001,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fella001,SOLDIER,1201.0,10.0,28.0,1106.924,2632.568,1.0,0.0,6.0,6.0,103.0,0.0
fella001,SOLDIER,1201.0,16.0,38.0,769.674,3271.566,0.0,1.0,14.0,14.0,92.0,0.0
fella001,SOLDIER,1014.0,10.0,21.0,1033.118,2138.301,0.0,1.0,6.0,6.0,127.0,0.0
fireshadow007,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fireturtle,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fireturtle,PYRO,1201.0,29.0,9.0,1179.024,1369.859,0.0,2.0,0.0,0.0,0.0,0.0
fireturtle,PYRO,1201.0,17.0,3.0,627.599,866.667,0.0,4.0,0.0,0.0,0.0,0.0
fireturtle,PYRO,988.0,11.0,3.0,725.83,577.75,0.0,2.0,0.0,0.0,0.0,0.0
fireturtle,HEAVY,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fireturtle,PYRO,1139.0,18.0,1.0,414.323,514.74,0.0,3.0,0.0,0.0,0.0,0.0
fireturtle,PYRO,1201.0,22.0,7.0,733.031,781.27,0.0,4.0,0.0,0.0,0.0,0.0
fireturtle,PYRO,1201.0,41.0,5.0,1468.161,954.48,0.0,7.0,0.0,0.0,0.0,0.0
fireturtle,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fit,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fit,HEAVY,1201.0,7.0,0.0,876.364,707.399,0.0,0.0,0.0,0.0,0.0,0.0
fit,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
foodcourt,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
foodcourt,MEDIC,977.0,24.0,25.0,924.29,2468.766,0.0,0.0,2.0,2.0,4.0,600.0
foodcourt,CHEMIST,171.0,3.0,2.0,415.531,453.048,0.0,1.0,0.0,0.0,0.0,0.0
foodcourt,NINJA,51.0,0.0,1.0,99.175,51.05,0.0,0.0,0.0,0.0,0.0,0.0
foodcourt,CHEMIST,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
foodcourt,MEDIC,1196.0,25.0,23.0,1072.439,2557.044,0.0,1.0,0.0,0.0,0.0,1572.0
foodcourt,MEDIC,1014.0,12.0,10.0,751.995,1380.577,0.0,0.0,1.0,2.0,4.0,589.0
foodcourt,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
foodcourt,MEDIC,1033.0,15.0,18.0,507.245,1906.646,0.0,0.0,0.0,0.0,0.0,397.0
foodcourt,CHEMIST,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
foodcourt,MEDIC,1146.0,18.0,23.0,706.829,2332.303,0.0,0.0,1.0,1.0,1.0,1089.0
foodcourt,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
foodcourt,CHEMIST,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
foodcourt,MEDIC,1201.0,21.0,23.0,1051.438,2051.695,0.0,0.0,1.0,1.0,2.0,1161.0
foodcourt,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
