name,playtime,kills,deaths,kdr,flags_captured,flags_recovered,flags_stolen,time_with_flag,damage_dealt,damage_received,hp_restored
Glashe,0.05966435185185185,26.0,47.0,0.55,3.0,0.0,10.0,223.85,1813.07,4736.06,0.0
f1brown,1.7107870370370373,873.0,690.0,1.26,92.0,39.0,265.0,12203.15,62635.17,86295.53,0.0
Fella001,0.008263888888888888,2.0,1.0,2.0,1.0,0.0,1.0,30.4,64.87,14.0,0.0
Blackfurrykitty,0.6676157407407407,78.0,81.0,0.96,1.0,7.0,1.0,29.85,9688.78,10587.22,0.0
CatShanti,0.13115740740740742,34.0,48.0,0.7,0.0,3.0,3.0,186.6,4041.97,3880.23,0.0
abrakadabrax,1.4958912037037038,1206.0,717.0,1.68,59.0,75.0,234.0,9190.45,77461.51,102641.02,0.0
Ab0at,2.018761574074074,1365.0,1441.0,0.94,41.0,59.0,304.0,7975.15,120413.01,157586.08,0.0
CakeInASuit,1.2828935185185184,300.0,385.0,0.77,8.0,35.0,31.0,838.55,31896.78,43712.03,0.0
ChubBub360,3.730474537037037,4406.0,1676.0,2.62,45.0,246.0,199.0,7466.0,337149.63,262165.19,0.0
Lagable,0.30668981481481483,439.0,220.0,1.99,8.0,14.0,35.0,2180.8,37878.25,29821.9,0.0
Hannaaa_,5.359884259259259,277.0,701.0,0.39,41.0,50.0,189.0,6601.3,23543.75,75077.11,0.0
Insomniac__,5.0211805555555555,3321.0,3022.0,1.09,250.0,123.0,1152.0,43837.95,224305.74,359540.81,0.0
Kevivi,2.3097453703703703,4476.0,1419.0,3.15,113.0,183.0,375.0,14343.25,317134.39,200699.28,0.0
Maccciii,1.0596412037037037,1530.0,1010.0,1.51,37.0,48.0,185.0,4865.6,131740.36,136668.44,0.0
MysticMad,0.25743055555555555,44.0,31.0,1.41,0.0,2.0,3.0,265.15,5846.72,4733.27,0.0
NikolakiH,0.6806712962962962,858.0,432.0,1.98,14.0,25.0,52.0,1810.95,71600.15,58409.8,0.0
NinetyThree,0.25340277777777775,525.0,260.0,2.01,8.0,27.0,27.0,978.2,48575.22,39555.28,0.0
Schokie,13.359340277777777,8386.0,2762.0,3.03,67.0,395.0,204.0,7390.25,653437.95,466703.38,0.0
Stelians,3.978854166666667,2247.0,1254.0,1.79,127.0,121.0,456.0,25963.3,175667.59,190962.66,0.0
TheNameIsSam,6.115162037037036,3789.0,3153.0,1.2,38.0,149.0,272.0,6782.8,313913.45,406921.9,0.0
TrueChampie,5.170486111111112,962.0,423.0,2.27,35.0,57.0,92.0,3457.6,80174.46,59312.33,0.0
UnholyIceX2,0.8219097222222221,748.0,538.0,1.39,35.0,47.0,145.0,4741.65,65518.41,67767.01,0.0
zxcvb,2.6438078703703702,3112.0,1095.0,2.84,27.0,106.0,156.0,4970.1,263905.74,191414.44,0.0
