name,playtime,kills,deaths,kdr,flags_captured,flags_recovered,flags_stolen,time_with_flag,damage_dealt,damage_received,hp_restored
Bloomishly,0.659,544.0,504.0,1.07,3.0,8.0,4.0,204.6,14959.57,19516.19,0.0
Swit2427,2.399,3042.0,1353.0,2.24,1.0,16.0,3.0,222.2,76241.26,63186.83,0.0
ghenry,10.725,15904.0,4633.0,3.43,3.0,93.0,18.0,445.2,433728.56,284639.35,0.0
Mirgh,0.721,1029.0,648.0,1.58,24.0,9.0,104.0,3669.0,34798.98,34140.22,0.0
lauten,0.349,377.0,397.0,0.94,2.0,7.0,6.0,706.9,15095.26,18778.41,0.0
Savie,0.575,675.0,347.0,1.94,2.0,17.0,4.0,193.0,20356.21,19141.82,0.0
PastelVox,2.084,3265.0,1137.0,2.87,1.0,27.0,5.0,188.15,86512.43,67992.26,0.0
915,13.979,30154.0,11150.0,2.7,16.0,154.0,52.0,1828.15,848738.21,532194.56,0.0
Sona_Tea,9.41,17847.0,9325.0,1.91,5.0,34.0,32.0,679.2,461680.69,500356.39,0.0
Heartsrevolution,0.74,812.0,180.0,4.51,0.0,18.0,0.0,8.05,29449.12,18615.28,0.0
mh676,1.238,1871.0,1242.0,1.5,1.0,9.0,48.0,526.4,54867.98,61901.94,0.0
ItalianPenguin,0.36,447.0,348.0,1.28,0.0,2.0,8.0,44.85,14073.04,17127.48,0.0
Lawreenieh,0.738,1148.0,753.0,1.52,1.0,2.0,11.0,500.8,33662.62,34135.17,0.0
diamondgirl25,0.107,101.0,128.0,0.78,0.0,0.0,0.0,0.0,3687.06,5873.8,0.0
SloppySlapster,4.029,3266.0,705.0,4.63,1.0,15.0,0.0,37.45,76038.72,40870.62,0.0
Versions,1.069,1051.0,877.0,1.19,2.0,9.0,12.0,265.9,34764.42,34872.45,0.0
bar1234,0.377,558.0,445.0,1.25,0.0,3.0,10.0,254.55,19130.92,21920.34,0.0
Fella001,0.969,1056.0,758.0,1.39,0.0,8.0,9.0,144.9,35331.62,43159.73,0.0
Glashe,0.162,94.0,170.0,0.55,1.0,4.0,5.0,76.3,3682.39,7050.57,0.0
f1brown,10.252,16046.0,10127.0,1.58,15.0,123.0,52.0,1271.7,442987.77,603029.49,0.0
CatShanti,0.725,818.0,726.0,1.12,0.0,9.0,4.0,35.25,30386.53,37864.76,0.0
CakeInASuit,0.988,984.0,911.0,1.08,4.0,8.0,13.0,241.7,33203.5,45682.52,0.0
abrakadabrax,3.215,4578.0,2574.0,1.77,11.0,43.0,82.0,1410.15,127731.9,169735.18,0.0
FiiveWeeniies,1.885,976.0,1307.0,0.74,0.0,12.0,6.0,273.05,35835.72,61542.3,0.0
GamingSocks,0.536,1361.0,514.0,2.64,2.0,13.0,2.0,60.6,50300.08,29483.12,0.0
Hillberto_,1.555,2264.0,1514.0,1.49,5.0,19.0,28.0,667.25,74110.85,70370.75,0.0
