name,playtime,kills,deaths,kdr,flags_captured,flags_recovered,flags_stolen,time_with_flag,damage_dealt,damage_received,hp_restored
Snowbreak,0.759,650.0,552.0,1.17,7.0,61.0,76.0,1198.75,43820.27,50681.17,0.0
Spades_,0.665,844.0,393.0,2.14,9.0,29.0,30.0,1226.2,61332.23,32552.63,0.0
SuperBen4,0.023,9.0,9.0,1.0,1.0,1.0,2.0,85.55,823.54,991.07,0.0
TheSpartan33,0.585,543.0,324.0,1.67,4.0,26.0,40.0,2218.4,39144.38,29540.29,0.0
wintergreen3,0.195,136.0,67.0,2.02,6.0,5.0,7.0,845.2,9434.32,5921.52,0.0
Iceman502,1.396,1849.0,772.0,2.39,37.0,55.0,84.0,5077.5,109062.18,67639.94,0.0
Foodcourt,1.266,1150.0,835.0,1.37,14.0,11.0,52.0,1044.3,103793.48,61525.86,0.0
Slurp_,0.169,165.0,128.0,1.28,1.0,0.0,1.0,598.45,11368.94,5915.95,0.0
LegendOfPinkLink,0.298,377.0,134.0,2.81,0.0,16.0,3.0,207.4,24773.39,11732.77,0.0
Paddishly,0.149,158.0,98.0,1.61,1.0,7.0,5.0,66.9,9644.94,9374.6,0.0
Participated,0.344,340.0,306.0,1.11,11.0,25.0,60.0,1552.75,20449.89,21856.78,0.0
2ensational,0.062,68.0,50.0,1.36,0.0,1.0,11.0,210.75,3517.61,5763.28,0.0
APliterature,1.242,1281.0,715.0,1.79,8.0,61.0,37.0,1950.7,68469.11,64537.68,0.0
Aussi,1.045,560.0,513.0,1.09,17.0,16.0,50.0,1667.25,41033.35,33053.39,0.0
B_Swan,1.299,1272.0,788.0,1.61,10.0,122.0,51.0,1338.9,92328.6,85618.45,0.0
Carowinds,0.271,167.0,139.0,1.2,3.0,4.0,13.0,500.2,11205.1,9971.59,0.0
Chhimichanga,0.05,34.0,33.0,1.03,0.0,1.0,0.0,3.9,3075.97,2000.92,0.0
Ducksfan101,0.629,316.0,164.0,1.92,11.0,24.0,42.0,3143.7,21491.78,15444.48,0.0
Elovie,0.091,42.0,25.0,1.68,0.0,1.0,0.0,0.0,5010.85,2928.72,0.0
esoff,0.656,490.0,494.0,0.99,4.0,8.0,32.0,608.25,42352.46,37390.28,0.0
Golondrina,0.092,64.0,66.0,0.96,0.0,0.0,0.0,0.0,3430.55,2600.68,0.0
hamzacx,0.347,208.0,178.0,1.16,0.0,5.0,7.0,151.5,14166.21,13133.98,0.0
_Peppe,0.701,493.0,211.0,2.33,12.0,27.0,24.0,942.5,40420.27,20117.09,0.0
Psysnipinq,0.476,593.0,436.0,1.36,12.0,9.0,64.0,3495.25,42529.03,32555.1,0.0
Raging_,0.441,263.0,215.0,1.22,7.0,14.0,31.0,1015.15,19847.49,14929.25,0.0
rigol,0.114,121.0,103.0,1.17,2.0,0.0,9.0,240.1,6738.31,8025.56,0.0
Sayan,0.272,219.0,131.0,1.67,0.0,7.0,7.0,139.25,20152.01,9151.86,0.0
thgstarburst,0.132,88.0,56.0,1.57,0.0,0.0,4.0,18.65,6755.4,4451.15,0.0
bofbofbofbof,0.434,245.0,295.0,0.83,3.0,7.0,36.0,1585.9,18749.7,18609.93,0.0
