name,playtime,kills,deaths,kdr,flags_captured,flags_recovered,flags_stolen,time_with_flag,damage_dealt,damage_received,hp_restored
inposed,1.117,737.0,1127.0,0.65,9.0,107.0,69.0,1042.6,34520.5,50079.94,0.0
Joyful,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,0.0
Larh,0.633,341.0,498.0,0.68,3.0,81.0,12.0,130.75,22566.73,20601.05,0.0
LeUniCow,0.652,432.0,890.0,0.48,20.0,63.0,192.0,3436.25,26869.28,32863.89,0.0
LuvAzolandCoca,0.525,479.0,1023.0,0.46,3.0,44.0,115.0,864.8,34390.94,40710.69,0.0
Azol,3.459,2492.0,3753.0,0.66,69.0,319.0,742.0,9257.05,141204.13,136022.51,0.0
mikye,0.344,391.0,430.0,0.9,1.0,32.0,76.0,985.8,22646.96,17778.43,0.0
MightyCharlie,0.061,33.0,98.0,0.33,0.0,4.0,15.0,103.3,2015.71,3280.7,0.0
MrBubDub,0.956,861.0,1490.0,0.57,6.0,106.0,176.0,1378.5,53776.15,60610.41,0.0
raXin,0.394,536.0,628.0,0.85,3.0,70.0,53.0,361.55,34704.37,25708.96,0.0
Recovs,6.444,9469.0,6914.0,1.36,119.0,1160.0,907.0,14289.6,565321.05,357237.35,0.0
xxMineSheepxx,0.039,25.0,34.0,0.73,2.0,5.0,9.0,464.3,1559.37,1438.9,0.0
xAshes,1.438,573.0,2269.0,0.25,1.0,96.0,131.0,720.95,41402.18,79518.33,0.0
RaZeragon,0.02,42.0,40.0,1.05,0.0,14.0,1.0,0.4,1750.52,1411.4,0.0
zengjp,0.002,3.0,1.0,3.0,0.0,0.0,0.0,0.0,43.65,93.33,0.0
Keelerr,1.003,989.0,1534.0,0.64,2.0,132.0,14.0,223.1,72103.31,60804.82,0.0
Pegatree,0.001,1.0,3.0,0.33,0.0,0.0,0.0,0.0,53.26,88.39,0.0
Bloomishly,0.205,134.0,207.0,0.64,3.0,29.0,28.0,389.6,6211.6,8152.69,0.0
Swit2427,0.264,117.0,176.0,0.66,0.0,43.0,7.0,1194.2,6706.9,7006.95,0.0
ghenry,0.78,548.0,440.0,1.24,4.0,88.0,53.0,719.25,32777.22,21107.24,0.0
Mirgh,0.05,21.0,53.0,0.39,1.0,0.0,18.0,258.9,1006.94,1894.52,0.0
puhdgy,0.057,59.0,58.0,1.01,1.0,4.0,3.0,25.8,2738.21,2354.66,0.0
lauten,0.032,18.0,76.0,0.23,0.0,1.0,8.0,49.5,977.1,2196.15,0.0
Versions,1.287,566.0,1003.0,0.56,1.0,66.0,13.0,191.5,36767.93,32685.65,0.0
Savie,3.258,2308.0,3121.0,0.73,8.0,796.0,65.0,392.05,166918.65,141065.5,0.0
SirLeo,0.132,102.0,122.0,0.83,2.0,9.0,25.0,312.65,4423.9,5452.74,0.0
PastelVox,2.083,1451.0,1728.0,0.83,15.0,388.0,125.0,2303.8,93450.02,80933.67,0.0
Glaze111,0.189,112.0,153.0,0.73,1.0,26.0,2.0,73.7,6206.33,6180.82,0.0
915,13.067,7697.0,12539.0,0.61,582.0,902.0,4616.0,61022.85,337902.29,487427.07,0.0
Sona_Tea,0.663,426.0,978.0,0.43,23.0,49.0,211.0,2710.25,26743.07,37395.6,0.0
eeyore6,0.022,9.0,20.0,0.45,0.0,1.0,0.0,0.0,353.83,614.13,0.0
DoodleBerry7,0.643,772.0,548.0,1.4,1.0,163.0,30.0,226.15,55074.7,31592.65,0.0
Heartsrevolution,0.06,50.0,24.0,2.08,0.0,5.0,0.0,0.0,3015.56,1793.57,0.0
caligraph,3.104,2751.0,2419.0,1.13,31.0,586.0,267.0,3804.15,182932.16,136232.07,0.0
Pablik,0.756,825.0,728.0,1.13,10.0,72.0,62.0,846.05,48622.36,33461.53,0.0
brobrotheewok2,0.702,576.0,547.0,1.05,9.0,62.0,30.0,500.05,24854.8,22286.53,0.0
mh676,0.462,344.0,825.0,0.41,5.0,35.0,108.0,615.7,23789.55,29455.59,0.0
bar1234,0.792,623.0,1140.0,0.54,6.0,78.0,84.0,1158.0,41337.6,45391.28,0.0
witdur,0.823,571.0,773.0,0.73,18.0,94.0,111.0,1829.85,32100.85,34564.99,0.0
Glashe,2.196,579.0,2607.0,0.22,14.0,285.0,370.0,3591.35,46069.06,88466.94,0.0
f1brown,0.692,376.0,817.0,0.46,20.0,100.0,94.0,1974.35,28044.48,32907.44,0.0
Fella001,0.206,139.0,263.0,0.52,2.0,19.0,21.0,256.75,8027.57,9820.9,0.0
Blackfurrykitty,0.006,7.0,5.0,1.4,0.0,0.0,0.0,0.0,216.25,181.24,0.0
CatShanti,0.608,266.0,670.0,0.39,10.0,35.0,60.0,1251.0,14678.37,25523.76,0.0
abrakadabrax,0.55,370.0,727.0,0.5,2.0,82.0,93.0,667.2,19444.66,29622.03,0.0
Gymaddict,1.039,922.0,1335.0,0.69,25.0,143.0,202.0,2749.55,64363.7,51108.52,0.0
CakeInASuit,0.222,67.0,210.0,0.31,4.0,0.0,15.0,417.9,2174.21,5574.46,0.0
ChubBub360,1.064,1038.0,895.0,1.15,0.0,102.0,24.0,171.2,66417.53,43498.26,0.0
crashable,1.373,942.0,1679.0,0.56,20.0,162.0,147.0,2036.4,63573.21,59580.5,0.0
Hannx,0.449,79.0,160.0,0.49,1.0,17.0,5.0,139.45,2666.41,6275.11,0.0
Insomniac__,0.001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,24.11,0.0
Kevivi,0.618,993.0,939.0,1.05,22.0,77.0,138.0,2149.85,60834.63,39010.49,0.0
Maccciii,0.909,1086.0,896.0,1.21,6.0,322.0,15.0,246.1,69651.03,44305.14,0.0
MysticMad,0.596,566.0,678.0,0.83,26.0,181.0,152.0,2579.4,31568.17,30170.22,0.0
NikolakiH,0.043,41.0,51.0,0.8,0.0,8.0,7.0,133.65,2571.74,2076.48,0.0
NinetyThree,0.905,1114.0,1776.0,0.62,12.0,138.0,156.0,1518.0,60535.95,65140.09,0.0
Schokie,0.085,38.0,80.0,0.47,0.0,0.0,1.0,1.6,2339.64,2676.16,0.0
Stelians,0.637,399.0,566.0,0.7,25.0,75.0,140.0,3547.2,21688.95,24275.04,0.0
TheNameIsSam,1.841,1276.0,2907.0,0.43,6.0,116.0,329.0,2074.25,82410.57,111148.11,0.0
TrueChampie,3.507,1461.0,1565.0,0.93,29.0,636.0,172.0,3001.7,91719.34,63450.7,0.0
UnholyIceX2,0.516,630.0,779.0,0.8,3.0,110.0,53.0,662.0,42142.99,32883.03,0.0
zxcvb,1.076,424.0,491.0,0.86,8.0,30.0,57.0,1125.85,12426.51,18893.97,0.0
